merged_data
Month,2023_temp,2022_temp,2021_temp,2020_temp,2023_humid,2022_humid,2021_humid,2020_humid,date,class,focuses,uf,2020_rain,2021_rain,2022_rain,2023_rain
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Outros,79.0,PARÁ,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Outros,28.0,RONDÔNIA,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Outros,5.0,RORAIMA,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Outros,5.0,TOCANTINS,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,24.0,ACRE,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,204.0,AMAZONAS,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,43.0,MARANHÃO,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,35.0,MATO GROSSO,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,357.0,PARÁ,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,27.0,RONDÔNIA,1870.1,1752.7,1823.4,565.6
7.0,28.0,27.2,26.2,27.2,77.2,80.1,83.8,79.4,2020/07,Vegetacao Secundaria,2.0,TOCANTINS,1870.1,1752.7,1823.4,565.6
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,14.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,40.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,57.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,488.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,310.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,45.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Consolidado,18.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,1.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,6.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,2.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,629.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,52.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,15.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Desmatamento Recente,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,11.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,49.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,16.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,549.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,140.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,14.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,1.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Floresta,3.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,84.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,7.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,64.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,27.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,6.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Outros,2.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,5.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,34.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,12.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,209.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,153.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,8.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2023/06,Vegetacao Secundaria,3.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,19.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,18.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,35.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,388.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,277.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,50.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Consolidado,19.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,43.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,22.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,12.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,934.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,128.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,40.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Desmatamento Recente,2.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,2.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,9.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,3.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,153.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,15.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Floresta,5.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,1.0,AMAPÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,19.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,7.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,92.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,57.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,5.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,9.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Outros,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,7.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,14.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,4.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,85.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,79.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,6.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2022/06,Vegetacao Secundaria,2.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,13.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,29.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,31.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,530.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,254.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,64.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,2.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Consolidado,10.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,32.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,22.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,12.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,722.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,61.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,49.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Desmatamento Recente,2.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,1.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,3.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,1.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,127.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,11.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,1.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,3.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Floresta,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,4.0,AMAPÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,13.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,3.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,76.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,47.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,1.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Outros,6.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,4.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,10.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,15.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,79.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,51.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,16.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2021/06,Vegetacao Secundaria,2.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,20.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,48.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,34.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,497.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,276.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,71.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,1.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Consolidado,27.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,41.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,20.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,31.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,553.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,108.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,57.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,1.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Desmatamento Recente,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Floresta,16.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Floresta,104.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Floresta,8.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Floresta,3.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Floresta,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,3.0,AMAPÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,13.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,9.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,91.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,31.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,1.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,1.0,RORAIMA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Outros,1.0,TOCANTINS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,10.0,ACRE,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,25.0,AMAZONAS,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,12.0,MARANHÃO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,58.0,MATO GROSSO,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,68.0,PARÁ,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,6.0,RONDÔNIA,1768.8,1597.3,1717.5,527.4
6.0,26.8,25.8,26.2,26.6,83.8,86.0,86.1,85.3,2020/06,Vegetacao Secundaria,1.0,RORAIMA,1768.8,1597.3,1717.5,527.4
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,2.0,ACRE,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,7.0,AMAZONAS,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,6.0,MARANHÃO,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,766.0,MATO GROSSO,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,76.0,PARÁ,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,66.0,RONDÔNIA,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,189.0,RORAIMA,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Consolidado,8.0,TOCANTINS,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Recente,9.0,AMAZONAS,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Recente,63.0,MATO GROSSO,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Recente,13.0,PARÁ,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Recente,3.0,RONDÔNIA,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Desmatamento Recente,86.0,RORAIMA,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,5.0,ACRE,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,13.0,AMAZONAS,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,1.0,MARANHÃO,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,80.0,MATO GROSSO,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,10.0,PARÁ,483.2,801.3,867.2,197.8
3.0,26.1,25.3,25.3,27.2,88.3,90.7,89.6,83.7,2024/03,Floresta,9.0,RONDÔNIA,483.2,801.3,867.2,197.8
